,names,labels
62,astronaut,0
63,astronaut,0
64,astronaut,0
65,astronaut,0
66,astronaut,0
67,astronaut,0
68,astronaut,0
69,astronaut,0
70,astronaut,0
71,astronaut,0
1,beekeeping,0
2,beekeeping,0
3,beekeeping,0
4,beekeeping,0
5,beekeeping,0
6,beekeeping,0
7,beekeeping,0
8,beekeeping,0
9,beekeeping,0
10,beekeeping,0
11,beekeeping,0
122,blindness,0
123,blindness,0
124,blindness,0
125,blindness,0
126,blindness,0
127,blindness,0
128,blindness,0
129,blindness,0
130,blindness,0
131,blindness,0
141,bone_fracture,0
142,bone_fracture,0
143,bone_fracture,0
144,bone_fracture,0
145,bone_fracture,0
146,bone_fracture,0
147,bone_fracture,0
148,bone_fracture,0
149,bone_fracture,0
150,bone_fracture,0
151,bone_fracture,0
203,castle,0
204,castle,0
205,castle,0
206,castle,0
207,castle,0
208,castle,0
209,castle,0
210,castle,0
211,castle,0
212,castle,0
72,computer_graphics,0
73,computer_graphics,0
74,computer_graphics,0
75,computer_graphics,0
76,computer_graphics,0
77,computer_graphics,0
78,computer_graphics,0
79,computer_graphics,0
80,computer_graphics,0
81,computer_graphics,0
12,dreams,0
13,dreams,0
14,dreams,0
15,dreams,0
16,dreams,0
17,dreams,0
18,dreams,0
19,dreams,0
20,dreams,0
21,dreams,0
22,gambling,0
23,gambling,0
24,gambling,0
25,gambling,0
26,gambling,0
27,gambling,0
28,gambling,0
29,gambling,0
30,gambling,0
31,gambling,0
152,infection,0
153,infection,0
154,infection,0
155,infection,0
156,infection,0
157,infection,0
158,infection,0
159,infection,0
160,infection,0
161,infection,0
82,law_school,0
83,law_school,0
84,law_school,0
85,law_school,0
86,law_school,0
87,law_school,0
88,law_school,0
89,law_school,0
90,law_school,0
91,law_school,0
162,opera,0
163,opera,0
164,opera,0
165,opera,0
166,opera,0
167,opera,0
168,opera,0
169,opera,0
170,opera,0
171,opera,0
172,opera,0
173,painter,0
174,painter,0
175,painter,0
176,painter,0
177,painter,0
178,painter,0
179,painter,0
180,painter,0
181,painter,0
182,painter,0
92,pharmacist,0
93,pharmacist,0
94,pharmacist,0
95,pharmacist,0
96,pharmacist,0
97,pharmacist,0
98,pharmacist,0
99,pharmacist,0
100,pharmacist,0
101,pharmacist,0
193,polar_bear,0
194,polar_bear,0
195,polar_bear,0
196,polar_bear,0
197,polar_bear,0
198,polar_bear,0
199,polar_bear,0
200,polar_bear,0
201,polar_bear,0
202,polar_bear,0
102,stress,0
103,stress,0
104,stress,0
105,stress,0
106,stress,0
107,stress,0
108,stress,0
109,stress,0
110,stress,0
111,stress,0
32,hurricane,1
33,hurricane,1
34,hurricane,1
35,hurricane,1
36,hurricane,1
37,hurricane,1
38,hurricane,1
39,hurricane,1
40,hurricane,1
41,hurricane,1
42,ice_cream,1
43,ice_cream,1
44,ice_cream,1
45,ice_cream,1
46,ice_cream,1
47,ice_cream,1
48,ice_cream,1
49,ice_cream,1
50,ice_cream,1
51,ice_cream,1
52,lawn_mower,1
53,lawn_mower,1
54,lawn_mower,1
55,lawn_mower,1
56,lawn_mower,1
57,lawn_mower,1
58,lawn_mower,1
59,lawn_mower,1
60,lawn_mower,1
61,lawn_mower,1
183,owl,1
184,owl,1
185,owl,1
186,owl,1
187,owl,1
188,owl,1
189,owl,1
190,owl,1
191,owl,1
192,owl,1
213,pyramid,1
214,pyramid,1
215,pyramid,1
216,pyramid,1
217,pyramid,1
218,pyramid,1
219,pyramid,1
220,pyramid,1
221,pyramid,1
222,pyramid,1
223,rock_climbing,1
224,rock_climbing,1
225,rock_climbing,1
226,rock_climbing,1
227,rock_climbing,1
228,rock_climbing,1
229,rock_climbing,1
230,rock_climbing,1
231,rock_climbing,1
232,rock_climbing,1
233,rock_climbing,1
0,skiing,1
234,skiing,1
235,skiing,1
236,skiing,1
237,skiing,1
238,skiing,1
239,skiing,1
240,skiing,1
241,skiing,1
242,skiing,1
132,taste,1
133,taste,1
134,taste,1
135,taste,1
136,taste,1
137,taste,1
138,taste,1
139,taste,1
140,taste,1
112,tuxedo,1
113,tuxedo,1
114,tuxedo,1
115,tuxedo,1
116,tuxedo,1
117,tuxedo,1
118,tuxedo,1
119,tuxedo,1
120,tuxedo,1
121,tuxedo,1
