,names,labels
141,bone_fracture,0
142,bone_fracture,0
143,bone_fracture,0
144,bone_fracture,0
145,bone_fracture,0
146,bone_fracture,0
147,bone_fracture,0
148,bone_fracture,0
149,bone_fracture,0
150,bone_fracture,0
151,bone_fracture,0
152,infection,0
153,infection,0
154,infection,0
155,infection,0
156,infection,0
157,infection,0
158,infection,0
159,infection,0
160,infection,0
161,infection,0
203,castle,1
204,castle,1
205,castle,1
206,castle,1
207,castle,1
208,castle,1
209,castle,1
210,castle,1
211,castle,1
212,castle,1
32,hurricane,1
33,hurricane,1
34,hurricane,1
35,hurricane,1
36,hurricane,1
37,hurricane,1
38,hurricane,1
39,hurricane,1
40,hurricane,1
41,hurricane,1
183,owl,1
184,owl,1
185,owl,1
186,owl,1
187,owl,1
188,owl,1
189,owl,1
190,owl,1
191,owl,1
192,owl,1
193,polar_bear,1
194,polar_bear,1
195,polar_bear,1
196,polar_bear,1
197,polar_bear,1
198,polar_bear,1
199,polar_bear,1
200,polar_bear,1
201,polar_bear,1
202,polar_bear,1
213,pyramid,1
214,pyramid,1
215,pyramid,1
216,pyramid,1
217,pyramid,1
218,pyramid,1
219,pyramid,1
220,pyramid,1
221,pyramid,1
222,pyramid,1
0,skiing,1
234,skiing,1
235,skiing,1
236,skiing,1
237,skiing,1
238,skiing,1
239,skiing,1
240,skiing,1
241,skiing,1
242,skiing,1
42,ice_cream,2
43,ice_cream,2
44,ice_cream,2
45,ice_cream,2
46,ice_cream,2
47,ice_cream,2
48,ice_cream,2
49,ice_cream,2
50,ice_cream,2
51,ice_cream,2
132,taste,2
133,taste,2
134,taste,2
135,taste,2
136,taste,2
137,taste,2
138,taste,2
139,taste,2
140,taste,2
223,rock_climbing,3
224,rock_climbing,3
225,rock_climbing,3
226,rock_climbing,3
227,rock_climbing,3
228,rock_climbing,3
229,rock_climbing,3
230,rock_climbing,3
231,rock_climbing,3
232,rock_climbing,3
233,rock_climbing,3
122,blindness,4
123,blindness,4
124,blindness,4
125,blindness,4
126,blindness,4
127,blindness,4
128,blindness,4
129,blindness,4
130,blindness,4
131,blindness,4
22,gambling,4
23,gambling,4
24,gambling,4
25,gambling,4
26,gambling,4
27,gambling,4
28,gambling,4
29,gambling,4
30,gambling,4
31,gambling,4
92,pharmacist,4
93,pharmacist,4
94,pharmacist,4
95,pharmacist,4
96,pharmacist,4
97,pharmacist,4
98,pharmacist,4
99,pharmacist,4
100,pharmacist,4
101,pharmacist,4
102,stress,4
103,stress,4
104,stress,4
105,stress,4
106,stress,4
107,stress,4
108,stress,4
109,stress,4
110,stress,4
111,stress,4
52,lawn_mower,5
53,lawn_mower,5
54,lawn_mower,5
55,lawn_mower,5
56,lawn_mower,5
57,lawn_mower,5
58,lawn_mower,5
59,lawn_mower,5
60,lawn_mower,5
61,lawn_mower,5
62,astronaut,6
63,astronaut,6
64,astronaut,6
65,astronaut,6
66,astronaut,6
67,astronaut,6
68,astronaut,6
69,astronaut,6
70,astronaut,6
71,astronaut,6
72,computer_graphics,6
73,computer_graphics,6
74,computer_graphics,6
75,computer_graphics,6
76,computer_graphics,6
77,computer_graphics,6
78,computer_graphics,6
79,computer_graphics,6
80,computer_graphics,6
81,computer_graphics,6
82,law_school,6
83,law_school,6
84,law_school,6
85,law_school,6
86,law_school,6
87,law_school,6
88,law_school,6
89,law_school,6
90,law_school,6
91,law_school,6
12,dreams,7
13,dreams,7
14,dreams,7
15,dreams,7
16,dreams,7
17,dreams,7
18,dreams,7
19,dreams,7
20,dreams,7
21,dreams,7
162,opera,7
163,opera,7
164,opera,7
165,opera,7
166,opera,7
167,opera,7
168,opera,7
169,opera,7
170,opera,7
171,opera,7
172,opera,7
173,painter,7
174,painter,7
175,painter,7
176,painter,7
177,painter,7
178,painter,7
179,painter,7
180,painter,7
181,painter,7
182,painter,7
1,beekeeping,8
2,beekeeping,8
3,beekeeping,8
4,beekeeping,8
5,beekeeping,8
6,beekeeping,8
7,beekeeping,8
8,beekeeping,8
9,beekeeping,8
10,beekeeping,8
11,beekeeping,8
112,tuxedo,9
113,tuxedo,9
114,tuxedo,9
115,tuxedo,9
116,tuxedo,9
117,tuxedo,9
118,tuxedo,9
119,tuxedo,9
120,tuxedo,9
121,tuxedo,9
