,names,labels
62,astronaut,0
63,astronaut,0
64,astronaut,0
65,astronaut,0
66,astronaut,0
67,astronaut,0
68,astronaut,0
69,astronaut,0
70,astronaut,0
71,astronaut,0
72,computer_graphics,0
73,computer_graphics,0
74,computer_graphics,0
75,computer_graphics,0
76,computer_graphics,0
77,computer_graphics,0
78,computer_graphics,0
79,computer_graphics,0
80,computer_graphics,0
81,computer_graphics,0
12,dreams,0
13,dreams,0
14,dreams,0
15,dreams,0
16,dreams,0
17,dreams,0
18,dreams,0
19,dreams,0
20,dreams,0
21,dreams,0
22,gambling,0
23,gambling,0
24,gambling,0
25,gambling,0
26,gambling,0
27,gambling,0
28,gambling,0
29,gambling,0
30,gambling,0
31,gambling,0
82,law_school,0
83,law_school,0
84,law_school,0
85,law_school,0
86,law_school,0
87,law_school,0
88,law_school,0
89,law_school,0
90,law_school,0
91,law_school,0
162,opera,0
163,opera,0
164,opera,0
165,opera,0
166,opera,0
167,opera,0
168,opera,0
169,opera,0
170,opera,0
171,opera,0
172,opera,0
173,painter,0
174,painter,0
175,painter,0
176,painter,0
177,painter,0
178,painter,0
179,painter,0
180,painter,0
181,painter,0
182,painter,0
193,polar_bear,0
194,polar_bear,0
195,polar_bear,0
196,polar_bear,0
197,polar_bear,0
198,polar_bear,0
199,polar_bear,0
200,polar_bear,0
201,polar_bear,0
202,polar_bear,0
1,beekeeping,1
2,beekeeping,1
3,beekeeping,1
4,beekeeping,1
5,beekeeping,1
6,beekeeping,1
7,beekeeping,1
8,beekeeping,1
9,beekeeping,1
10,beekeeping,1
11,beekeeping,1
32,hurricane,1
33,hurricane,1
34,hurricane,1
35,hurricane,1
36,hurricane,1
37,hurricane,1
38,hurricane,1
39,hurricane,1
40,hurricane,1
41,hurricane,1
42,ice_cream,1
43,ice_cream,1
44,ice_cream,1
45,ice_cream,1
46,ice_cream,1
47,ice_cream,1
48,ice_cream,1
49,ice_cream,1
50,ice_cream,1
51,ice_cream,1
52,lawn_mower,1
53,lawn_mower,1
54,lawn_mower,1
55,lawn_mower,1
56,lawn_mower,1
57,lawn_mower,1
58,lawn_mower,1
59,lawn_mower,1
60,lawn_mower,1
61,lawn_mower,1
132,taste,1
133,taste,1
134,taste,1
135,taste,1
136,taste,1
137,taste,1
138,taste,1
139,taste,1
140,taste,1
141,bone_fracture,2
142,bone_fracture,2
143,bone_fracture,2
144,bone_fracture,2
145,bone_fracture,2
146,bone_fracture,2
147,bone_fracture,2
148,bone_fracture,2
149,bone_fracture,2
150,bone_fracture,2
151,bone_fracture,2
152,infection,2
153,infection,2
154,infection,2
155,infection,2
156,infection,2
157,infection,2
158,infection,2
159,infection,2
160,infection,2
161,infection,2
203,castle,3
204,castle,3
205,castle,3
206,castle,3
207,castle,3
208,castle,3
209,castle,3
210,castle,3
211,castle,3
212,castle,3
183,owl,3
184,owl,3
185,owl,3
186,owl,3
187,owl,3
188,owl,3
189,owl,3
190,owl,3
191,owl,3
192,owl,3
213,pyramid,3
214,pyramid,3
215,pyramid,3
216,pyramid,3
217,pyramid,3
218,pyramid,3
219,pyramid,3
220,pyramid,3
221,pyramid,3
222,pyramid,3
223,rock_climbing,3
224,rock_climbing,3
225,rock_climbing,3
226,rock_climbing,3
227,rock_climbing,3
228,rock_climbing,3
229,rock_climbing,3
230,rock_climbing,3
231,rock_climbing,3
232,rock_climbing,3
233,rock_climbing,3
0,skiing,3
234,skiing,3
235,skiing,3
236,skiing,3
237,skiing,3
238,skiing,3
239,skiing,3
240,skiing,3
241,skiing,3
242,skiing,3
112,tuxedo,3
113,tuxedo,3
114,tuxedo,3
115,tuxedo,3
116,tuxedo,3
117,tuxedo,3
118,tuxedo,3
119,tuxedo,3
120,tuxedo,3
121,tuxedo,3
122,blindness,4
123,blindness,4
124,blindness,4
125,blindness,4
126,blindness,4
127,blindness,4
128,blindness,4
129,blindness,4
130,blindness,4
131,blindness,4
92,pharmacist,4
93,pharmacist,4
94,pharmacist,4
95,pharmacist,4
96,pharmacist,4
97,pharmacist,4
98,pharmacist,4
99,pharmacist,4
100,pharmacist,4
101,pharmacist,4
102,stress,4
103,stress,4
104,stress,4
105,stress,4
106,stress,4
107,stress,4
108,stress,4
109,stress,4
110,stress,4
111,stress,4
