,names,labels
122,blindness,0
123,blindness,0
124,blindness,0
125,blindness,0
126,blindness,0
127,blindness,0
128,blindness,0
129,blindness,0
130,blindness,0
131,blindness,0
141,bone_fracture,0
142,bone_fracture,0
143,bone_fracture,0
144,bone_fracture,0
145,bone_fracture,0
146,bone_fracture,0
147,bone_fracture,0
148,bone_fracture,0
149,bone_fracture,0
150,bone_fracture,0
151,bone_fracture,0
203,castle,1
204,castle,1
205,castle,1
206,castle,1
207,castle,1
208,castle,1
209,castle,1
210,castle,1
211,castle,1
212,castle,1
162,opera,1
163,opera,1
164,opera,1
165,opera,1
166,opera,1
167,opera,1
168,opera,1
169,opera,1
170,opera,1
171,opera,1
172,opera,1
1,beekeeping,2
2,beekeeping,2
3,beekeeping,2
4,beekeeping,2
5,beekeeping,2
6,beekeeping,2
7,beekeeping,2
8,beekeeping,2
9,beekeeping,2
10,beekeeping,2
11,beekeeping,2
32,hurricane,2
33,hurricane,2
34,hurricane,2
35,hurricane,2
36,hurricane,2
37,hurricane,2
38,hurricane,2
39,hurricane,2
40,hurricane,2
41,hurricane,2
52,lawn_mower,2
53,lawn_mower,2
54,lawn_mower,2
55,lawn_mower,2
56,lawn_mower,2
57,lawn_mower,2
58,lawn_mower,2
59,lawn_mower,2
60,lawn_mower,2
61,lawn_mower,2
213,pyramid,2
214,pyramid,2
215,pyramid,2
216,pyramid,2
217,pyramid,2
218,pyramid,2
219,pyramid,2
220,pyramid,2
221,pyramid,2
222,pyramid,2
72,computer_graphics,3
73,computer_graphics,3
74,computer_graphics,3
75,computer_graphics,3
76,computer_graphics,3
77,computer_graphics,3
78,computer_graphics,3
79,computer_graphics,3
80,computer_graphics,3
81,computer_graphics,3
82,law_school,3
83,law_school,3
84,law_school,3
85,law_school,3
86,law_school,3
87,law_school,3
88,law_school,3
89,law_school,3
90,law_school,3
91,law_school,3
0,skiing,5
234,skiing,5
235,skiing,5
236,skiing,5
237,skiing,5
238,skiing,5
239,skiing,5
240,skiing,5
241,skiing,5
242,skiing,5
92,pharmacist,6
93,pharmacist,6
94,pharmacist,6
95,pharmacist,6
96,pharmacist,6
97,pharmacist,6
98,pharmacist,6
99,pharmacist,6
100,pharmacist,6
101,pharmacist,6
102,stress,6
103,stress,6
104,stress,6
105,stress,6
106,stress,6
107,stress,6
108,stress,6
109,stress,6
110,stress,6
111,stress,6
152,infection,7
153,infection,7
154,infection,7
155,infection,7
156,infection,7
157,infection,7
158,infection,7
159,infection,7
160,infection,7
161,infection,7
42,ice_cream,9
43,ice_cream,9
44,ice_cream,9
45,ice_cream,9
46,ice_cream,9
47,ice_cream,9
48,ice_cream,9
49,ice_cream,9
50,ice_cream,9
51,ice_cream,9
132,taste,9
133,taste,9
134,taste,9
135,taste,9
136,taste,9
137,taste,9
138,taste,9
139,taste,9
140,taste,9
183,owl,10
184,owl,10
185,owl,10
186,owl,10
187,owl,10
188,owl,10
189,owl,10
190,owl,10
191,owl,10
192,owl,10
193,polar_bear,10
194,polar_bear,10
195,polar_bear,10
196,polar_bear,10
197,polar_bear,10
198,polar_bear,10
199,polar_bear,10
200,polar_bear,10
201,polar_bear,10
202,polar_bear,10
223,rock_climbing,10
224,rock_climbing,10
225,rock_climbing,10
226,rock_climbing,10
227,rock_climbing,10
228,rock_climbing,10
229,rock_climbing,10
230,rock_climbing,10
231,rock_climbing,10
232,rock_climbing,10
233,rock_climbing,10
112,tuxedo,10
113,tuxedo,10
114,tuxedo,10
115,tuxedo,10
116,tuxedo,10
117,tuxedo,10
118,tuxedo,10
119,tuxedo,10
120,tuxedo,10
121,tuxedo,10
62,astronaut,11
63,astronaut,11
64,astronaut,11
65,astronaut,11
66,astronaut,11
67,astronaut,11
68,astronaut,11
69,astronaut,11
70,astronaut,11
71,astronaut,11
12,dreams,11
13,dreams,11
14,dreams,11
15,dreams,11
16,dreams,11
17,dreams,11
18,dreams,11
19,dreams,11
20,dreams,11
21,dreams,11
173,painter,11
174,painter,11
175,painter,11
176,painter,11
177,painter,11
178,painter,11
179,painter,11
180,painter,11
181,painter,11
182,painter,11
22,gambling,12
23,gambling,12
24,gambling,12
25,gambling,12
26,gambling,12
27,gambling,12
28,gambling,12
29,gambling,12
30,gambling,12
31,gambling,12
