,names,labels
1,beekeeping,0
9,ice_cream,0
0,astronaut,1
13,opera,1
15,painter,1
2,blindness,2
21,stress,2
23,tuxedo,3
7,gambling,4
11,law_school,4
3,bone_fracture,5
10,infection,5
12,lawn_mower,6
17,polar_bear,6
22,taste,7
5,computer_graphics,8
6,dreams,8
4,castle,9
18,pyramid,9
19,rock_climbing,9
8,hurricane,10
14,owl,10
20,skiing,10
16,pharmacist,11
